Ticker,Statistic,Date,Value
OKE,Price/Sales (ttm),6/30/2023,1.29
OKE,Price/Book (mrq),6/30/2023,3.87
OKE,Enterprise Value/Revenue,6/30/2023,10.79
OKE,Enterprise Value/EBITDA,6/30/2023,41.8
BK,Market Cap (intraday),6/30/2023,34670000000.0
BK,Trailing P/E,6/30/2023,14.09
BK,Forward P/E,6/30/2023,8.99
BK,PEG Ratio (5 yr expected),6/30/2023,0.56
BK,Price/Sales (ttm),6/30/2023,2.2
BK,Price/Book (mrq),6/30/2023,0.97
KMI,Market Cap (intraday),6/30/2023,38380000000.0
KMI,Enterprise Value,6/30/2023,69470000000.0
KMI,Trailing P/E,6/30/2023,15.24
KMI,Forward P/E,6/30/2023,14.97
KMI,PEG Ratio (5 yr expected),6/30/2023,4.1
KMI,Price/Sales (ttm),6/30/2023,2.06
KMI,Price/Book (mrq),6/30/2023,1.25
KMI,Enterprise Value/Revenue,6/30/2023,19.84
KMI,Enterprise Value/EBITDA,6/30/2023,44.14
AMP,Market Cap (intraday),6/30/2023,34140000000.0
AMP,Enterprise Value,6/30/2023,31720000000.0
AMP,Trailing P/E,6/30/2023,17.3
AMP,Forward P/E,6/30/2023,10.98
AMP,PEG Ratio (5 yr expected),6/30/2023,1.31
AMP,Price/Sales (ttm),6/30/2023,2.59
AMP,Price/Book (mrq),6/30/2023,8.24
AMP,Enterprise Value/Revenue,6/30/2023,8.18
ADM,Market Cap (intraday),6/30/2023,40500000000.0
ADM,Enterprise Value,6/30/2023,51150000000.0
ADM,Trailing P/E,6/30/2023,9.48
ADM,Forward P/E,6/30/2023,11.36
ADM,Price/Sales (ttm),6/30/2023,0.41
ADM,Price/Book (mrq),6/30/2023,1.61
ADM,Enterprise Value/Revenue,6/30/2023,2.03
ADM,Enterprise Value/EBITDA,6/30/2023,32.5
URI,Market Cap (intraday),6/30/2023,30410000000.0
URI,Enterprise Value,6/30/2023,42820000000.0
URI,Trailing P/E,6/30/2023,14.33
URI,Forward P/E,6/30/2023,11.34
URI,PEG Ratio (5 yr expected),6/30/2023,1.27
URI,Price/Sales (ttm),6/30/2023,2.52
URI,Price/Book (mrq),6/30/2023,4.27
URI,Enterprise Value/Revenue,6/30/2023,12.05
URI,Enterprise Value/EBITDA,6/30/2023,26.28
CEG,Market Cap (intraday),6/30/2023,29480000000.0
CEG,Enterprise Value,6/30/2023,35870000000.0
CEG,Forward P/E,6/30/2023,23.64
CEG,PEG Ratio (5 yr expected),6/30/2023,2.96
CEG,Price/Sales (ttm),6/30/2023,1.12
CEG,Price/Book (mrq),6/30/2023,2.75
CEG,Enterprise Value/Revenue,6/30/2023,6.59
CEG,Enterprise Value/EBITDA,6/30/2023,17.58
CTSH,Market Cap (intraday),6/30/2023,32970000000.0
CTSH,Enterprise Value,6/30/2023,31990000000.0
CTSH,Trailing P/E,6/30/2023,14.57
CTSH,Forward P/E,6/30/2023,15.24
CTSH,PEG Ratio (5 yr expected),6/30/2023,1.51
CTSH,Price/Sales (ttm),6/30/2023,1.73
CTSH,Price/Book (mrq),6/30/2023,2.6
CTSH,Enterprise Value/Revenue,6/30/2023,6.55
CTSH,Enterprise Value/EBITDA,6/30/2023,43.35
DOW,Market Cap (intraday),6/30/2023,37450000000.0
DOW,Enterprise Value,6/30/2023,50700000000.0
DOW,Trailing P/E,6/30/2023,13.18
DOW,Forward P/E,6/30/2023,17.48
DOW,PEG Ratio (5 yr expected),6/30/2023,4.0
DOW,Price/Sales (ttm),6/30/2023,0.71
DOW,Price/Book (mrq),6/30/2023,1.86
DOW,Enterprise Value/Revenue,6/30/2023,4.44
DOW,Enterprise Value/EBITDA,6/30/2023,33.1
AME,Market Cap (intraday),6/30/2023,37310000000.0
AME,Enterprise Value,6/30/2023,39160000000.0
AME,Trailing P/E,6/30/2023,31.37
AME,Forward P/E,6/30/2023,26.53
AME,PEG Ratio (5 yr expected),6/30/2023,2.17
AME,Price/Sales (ttm),6/30/2023,5.95
AME,Price/Book (mrq),6/30/2023,4.81
AME,Enterprise Value/Revenue,6/30/2023,23.79
AME,Enterprise Value/EBITDA,6/30/2023,78.84
HSY,Market Cap (intraday),6/30/2023,51040000000.0
HSY,Enterprise Value,6/30/2023,55600000000.0
HSY,Trailing P/E,6/30/2023,30.3
HSY,Forward P/E,6/30/2023,26.32
HSY,PEG Ratio (5 yr expected),6/30/2023,4.29
HSY,Price/Sales (ttm),6/30/2023,4.79
HSY,Price/Book (mrq),6/30/2023,14.76
HSY,Enterprise Value/Revenue,6/30/2023,22.33
HSY,Enterprise Value/EBITDA,6/30/2023,95.66
PRU,Market Cap (intraday),6/30/2023,32060000000.000004
PRU,Enterprise Value,6/30/2023,48800000000.0
PRU,Trailing P/E,6/30/2023,66.33
PRU,Forward P/E,6/30/2023,7.0
PRU,Price/Sales (ttm),6/30/2023,0.5
PRU,Price/Book (mrq),6/30/2023,1.02
PRU,Enterprise Value/Revenue,6/30/2023,3.62
EA,Market Cap (intraday),6/30/2023,35250000000.0
EA,Enterprise Value,6/30/2023,34420000000.0
EA,Trailing P/E,6/30/2023,45.03
EA,Forward P/E,6/30/2023,19.08
EA,PEG Ratio (5 yr expected),6/30/2023,1.06
EA,Price/Sales (ttm),6/30/2023,4.86
EA,Price/Book (mrq),6/30/2023,4.83
EA,Enterprise Value/Revenue,6/30/2023,17.89
EA,Enterprise Value/EBITDA,6/30/2023,54.56
PCG,Market Cap (intraday),6/30/2023,42180000000.0
PCG,Enterprise Value,6/30/2023,96330000000.0
PCG,Trailing P/E,6/30/2023,19.42
PCG,Forward P/E,6/30/2023,14.27
PCG,PEG Ratio (5 yr expected),6/30/2023,1.51
PCG,Price/Sales (ttm),6/30/2023,1.67
PCG,Price/Book (mrq),6/30/2023,1.81
PCG,Enterprise Value/Revenue,6/30/2023,18.21
PCG,Enterprise Value/EBITDA,6/30/2023,56.27
FAST,Market Cap (intraday),6/30/2023,33700000000.000004
FAST,Enterprise Value,6/30/2023,34110000000.0
FAST,Trailing P/E,6/30/2023,30.41
FAST,Forward P/E,6/30/2023,29.76
FAST,PEG Ratio (5 yr expected),6/30/2023,3.51
FAST,Price/Sales (ttm),6/30/2023,4.75
FAST,Price/Book (mrq),6/30/2023,10.3
FAST,Enterprise Value/Revenue,6/30/2023,18.11
FAST,Enterprise Value/EBITDA,6/30/2023,77.45
SYY,Market Cap (intraday),6/30/2023,37600000000.0
SYY,Enterprise Value,6/30/2023,48550000000.0
SYY,Trailing P/E,6/30/2023,24.57
SYY,Forward P/E,6/30/2023,16.64
SYY,PEG Ratio (5 yr expected),6/30/2023,1.23
SYY,Price/Sales (ttm),6/30/2023,0.5
SYY,Price/Book (mrq),6/30/2023,23.87
SYY,Enterprise Value/Revenue,6/30/2023,2.46
SYY,Enterprise Value/EBITDA,6/30/2023,36.69
OTIS,Market Cap (intraday),6/30/2023,36650000000.0
OTIS,Enterprise Value,6/30/2023,42620000000.0
OTIS,Trailing P/E,6/30/2023,29.47
OTIS,Forward P/E,6/30/2023,25.71
OTIS,PEG Ratio (5 yr expected),6/30/2023,2.9
OTIS,Price/Sales (ttm),6/30/2023,2.75
OTIS,Enterprise Value/Revenue,6/30/2023,11.46
OTIS,Enterprise Value/EBITDA,6/30/2023,67.54
YUM,Market Cap (intraday),6/30/2023,38790000000.0
YUM,Enterprise Value,6/30/2023,50190000000.0
YUM,Trailing P/E,6/30/2023,32.52
YUM,Forward P/E,6/30/2023,26.6
YUM,PEG Ratio (5 yr expected),6/30/2023,2.02
YUM,Price/Sales (ttm),6/30/2023,5.74
YUM,Enterprise Value/Revenue,6/30/2023,29.75
YUM,Enterprise Value/EBITDA,6/30/2023,78.3
JCI,Market Cap (intraday),6/30/2023,46360000000.0
JCI,Enterprise Value,6/30/2023,54870000000.0
JCI,Trailing P/E,6/30/2023,34.24
JCI,Forward P/E,6/30/2023,16.61
JCI,PEG Ratio (5 yr expected),6/30/2023,1.09
JCI,Price/Sales (ttm),6/30/2023,1.81
JCI,Price/Book (mrq),6/30/2023,2.92
JCI,Enterprise Value/Revenue,6/30/2023,7.69
JCI,Enterprise Value/EBITDA,6/30/2023,50.62
ALL,Market Cap (intraday),6/30/2023,28570000000.0
ALL,Enterprise Value,6/30/2023,38330000000.0
ALL,Forward P/E,6/30/2023,26.81
ALL,Price/Sales (ttm),6/30/2023,0.55
ALL,Price/Book (mrq),6/30/2023,1.84
ALL,Enterprise Value/Revenue,6/30/2023,2.74
BIIB,Market Cap (intraday),6/30/2023,41250000000.0
BIIB,Enterprise Value,6/30/2023,42810000000.0
BIIB,Trailing P/E,6/30/2023,13.26
BIIB,Forward P/E,6/30/2023,18.73
BIIB,PEG Ratio (5 yr expected),6/30/2023,4.45
BIIB,Price/Sales (ttm),6/30/2023,4.1
BIIB,Price/Book (mrq),6/30/2023,2.99
BIIB,Enterprise Value/Revenue,6/30/2023,17.43
BIIB,Enterprise Value/EBITDA,6/30/2023,48.95
ON,Market Cap (intraday),6/30/2023,40810000000.0
ON,Enterprise Value,6/30/2023,41610000000.0
ON,Trailing P/E,6/30/2023,23.07
ON,Forward P/E,6/30/2023,20.12
ON,PEG Ratio (5 yr expected),6/30/2023,1.82
ON,Price/Sales (ttm),6/30/2023,5.08
ON,Price/Book (mrq),6/30/2023,6.33
ON,Enterprise Value/Revenue,6/30/2023,19.87
ON,Enterprise Value/EBITDA,6/30/2023,49.14
CSGP,Market Cap (intraday),6/30/2023,36310000000.0
CSGP,Enterprise Value,6/30/2023,32360000000.0
CSGP,Trailing P/E,6/30/2023,97.8
CSGP,Forward P/E,6/30/2023,76.92
CSGP,PEG Ratio (5 yr expected),6/30/2023,4.31
CSGP,Price/Sales (ttm),6/30/2023,15.84
CSGP,Price/Book (mrq),6/30/2023,5.21
CSGP,Enterprise Value/Revenue,6/30/2023,53.4
CSGP,Enterprise Value/EBITDA,6/30/2023,307.53
LVS,Market Cap (intraday),6/30/2023,44310000000.0
LVS,Enterprise Value,6/30/2023,53770000000.0
LVS,Forward P/E,6/30/2023,29.41
LVS,Price/Sales (ttm),6/30/2023,8.39
LVS,Price/Book (mrq),6/30/2023,10.93
LVS,Enterprise Value/Revenue,6/30/2023,21.15
LVS,Enterprise Value/EBITDA,6/30/2023,57.88
FIS,Market Cap (intraday),6/30/2023,32380000000.000004
FIS,Enterprise Value,6/30/2023,50520000000.0
FIS,Forward P/E,6/30/2023,9.25
FIS,PEG Ratio (5 yr expected),6/30/2023,0.89
FIS,Price/Sales (ttm),6/30/2023,2.25
FIS,Price/Book (mrq),6/30/2023,1.2
FIS,Enterprise Value/Revenue,6/30/2023,13.49
FIS,Enterprise Value/EBITDA,6/30/2023,-9.22
PPG,Market Cap (intraday),6/30/2023,34930000000.0
PPG,Enterprise Value,6/30/2023,41550000000.0
PPG,Trailing P/E,6/30/2023,27.67
PPG,Forward P/E,6/30/2023,20.66
PPG,PEG Ratio (5 yr expected),6/30/2023,1.68
PPG,Price/Sales (ttm),6/30/2023,1.98
PPG,Price/Book (mrq),6/30/2023,4.89
PPG,Enterprise Value/Revenue,6/30/2023,8.53
PPG,Enterprise Value/EBITDA,6/30/2023,49.12
IT,Market Cap (intraday),6/30/2023,27740000000.0
IT,Enterprise Value,6/30/2023,29880000000.0
IT,Trailing P/E,6/30/2023,30.3
IT,Forward P/E,6/30/2023,33.11
IT,Price/Sales (ttm),6/30/2023,5.01
IT,Price/Book (mrq),6/30/2023,58.66
IT,Enterprise Value/Revenue,6/30/2023,19.88
IT,Enterprise Value/EBITDA,6/30/2023,89.11
ROK,Market Cap (intraday),6/30/2023,37840000000.0
ROK,Enterprise Value,6/30/2023,41710000000.0
ROK,Trailing P/E,6/30/2023,29.09
ROK,Forward P/E,6/30/2023,24.39
ROK,PEG Ratio (5 yr expected),6/30/2023,2.53
ROK,Price/Sales (ttm),6/30/2023,4.57
ROK,Price/Book (mrq),6/30/2023,11.99
ROK,Enterprise Value/Revenue,6/30/2023,18.63
ROK,Enterprise Value/EBITDA,6/30/2023,73.4
VRSK,Market Cap (intraday),6/30/2023,32770000000.000004
VRSK,Enterprise Value,6/30/2023,35620000000.0
VRSK,Trailing P/E,6/30/2023,46.99
VRSK,Forward P/E,6/30/2023,41.32
VRSK,Price/Sales (ttm),6/30/2023,14.14
VRSK,Price/Book (mrq),6/30/2023,479.13
VRSK,Enterprise Value/Revenue,6/30/2023,52.77
VRSK,Enterprise Value/EBITDA,6/30/2023,97.57
XEL,Market Cap (intraday),6/30/2023,34280000000.0
XEL,Enterprise Value,6/30/2023,60210000000.0
XEL,Trailing P/E,6/30/2023,19.25
XEL,Forward P/E,6/30/2023,18.45
XEL,PEG Ratio (5 yr expected),6/30/2023,3.17
XEL,Price/Sales (ttm),6/30/2023,2.18
XEL,Price/Book (mrq),6/30/2023,2.04
XEL,Enterprise Value/Revenue,6/30/2023,19.92
XEL,Enterprise Value/EBITDA,6/30/2023,57.29
CMI,Market Cap (intraday),6/30/2023,34730000000.0
CMI,Enterprise Value,6/30/2023,40540000000.0
CMI,Trailing P/E,6/30/2023,13.81
CMI,Forward P/E,6/30/2023,12.64
CMI,PEG Ratio (5 yr expected),6/30/2023,1.69
CMI,Price/Sales (ttm),6/30/2023,1.16
CMI,Price/Book (mrq),6/30/2023,3.61
CMI,Enterprise Value/Revenue,6/30/2023,4.69
CMI,Enterprise Value/EBITDA,6/30/2023,31.06
EXC,Market Cap (intraday),6/30/2023,40550000000.0
EXC,Enterprise Value,6/30/2023,81810000000.0
EXC,Trailing P/E,6/30/2023,18.03
EXC,Forward P/E,6/30/2023,17.24
EXC,PEG Ratio (5 yr expected),6/30/2023,2.56
EXC,Price/Sales (ttm),6/30/2023,2.1
EXC,Price/Book (mrq),6/30/2023,1.62
EXC,Enterprise Value/Revenue,6/30/2023,16.98
EXC,Enterprise Value/EBITDA,6/30/2023,47.84
BKR,Market Cap (intraday),6/30/2023,31900000000.0
BKR,Enterprise Value,6/30/2023,36140000000.0
BKR,Forward P/E,6/30/2023,19.27
BKR,Price/Sales (ttm),6/30/2023,1.44
BKR,Price/Book (mrq),6/30/2023,2.15
BKR,Enterprise Value/Revenue,6/30/2023,5.72
BKR,Enterprise Value/EBITDA,6/30/2023,38.12
GEHC,Market Cap (intraday),6/30/2023,36950000000.0
GEHC,Enterprise Value,6/30/2023,44860000000.0
GEHC,Trailing P/E,6/30/2023,21.75
GEHC,Forward P/E,6/30/2023,21.64
GEHC,PEG Ratio (5 yr expected),6/30/2023,21.66
GEHC,Price/Sales (ttm),6/30/2023,1.97
GEHC,Price/Book (mrq),6/30/2023,5.52
GEHC,Enterprise Value/Revenue,6/30/2023,9.31
GEHC,Enterprise Value/EBITDA,6/30/2023,51.99
CTVA,Market Cap (intraday),6/30/2023,40660000000.0
CTVA,Enterprise Value,6/30/2023,43950000000.0
CTVA,Trailing P/E,6/30/2023,33.51
CTVA,Forward P/E,6/30/2023,20.2
CTVA,PEG Ratio (5 yr expected),6/30/2023,1.47
CTVA,Price/Sales (ttm),6/30/2023,2.33
CTVA,Price/Book (mrq),6/30/2023,1.59
CTVA,Enterprise Value/Revenue,6/30/2023,7.27
CTVA,Enterprise Value/EBITDA,6/30/2023,29.86
GPN,Market Cap (intraday),6/30/2023,25610000000.0
GPN,Enterprise Value,6/30/2023,41810000000.0
GPN,Forward P/E,6/30/2023,9.5
GPN,PEG Ratio (5 yr expected),6/30/2023,0.57
GPN,Price/Sales (ttm),6/30/2023,2.93
GPN,Price/Book (mrq),6/30/2023,1.16
GPN,Enterprise Value/Revenue,6/30/2023,17.05
GPN,Enterprise Value/EBITDA,6/30/2023,38.26
MRNA,Market Cap (intraday),6/30/2023,46290000000.0
MRNA,Enterprise Value,6/30/2023,38480000000.0
MRNA,Trailing P/E,6/30/2023,10.36
MRNA,Price/Sales (ttm),6/30/2023,3.37
MRNA,Price/Book (mrq),6/30/2023,2.45
MRNA,Enterprise Value/Revenue,6/30/2023,121.76
MRNA,Enterprise Value/EBITDA,6/30/2023,-23.4
HAL,Market Cap (intraday),6/30/2023,29630000000.0
HAL,Enterprise Value,6/30/2023,36710000000.0
HAL,Trailing P/E,6/30/2023,15.27
HAL,Forward P/E,6/30/2023,10.6
HAL,PEG Ratio (5 yr expected),6/30/2023,1.03
HAL,Price/Sales (ttm),6/30/2023,1.38
HAL,Price/Book (mrq),6/30/2023,3.52
HAL,Enterprise Value/Revenue,6/30/2023,6.33
HAL,Enterprise Value/EBITDA,6/30/2023,31.98
VICI,Market Cap (intraday),6/30/2023,31660000000.0
VICI,Enterprise Value,6/30/2023,48850000000.0
VICI,Trailing P/E,6/30/2023,21.83
VICI,Forward P/E,6/30/2023,12.72
VICI,Price/Sales (ttm),6/30/2023,9.84
VICI,Price/Book (mrq),6/30/2023,1.36
VICI,Enterprise Value/Revenue,6/30/2023,54.39
VICI,Enterprise Value/EBITDA,6/30/2023,53.8
EXR,Market Cap (intraday),6/30/2023,20100000000.0
EXR,Enterprise Value,6/30/2023,27620000000.0
EXR,Trailing P/E,6/30/2023,23.44
EXR,Forward P/E,6/30/2023,24.57
EXR,PEG Ratio (5 yr expected),6/30/2023,6.89
EXR,Price/Sales (ttm),6/30/2023,10.66
EXR,Price/Book (mrq),6/30/2023,6.18
EXR,Enterprise Value/Revenue,6/30/2023,54.01
EXR,Enterprise Value/EBITDA,6/30/2023,71.42
NDAQ,Market Cap (intraday),6/30/2023,24490000000.0
NDAQ,Enterprise Value,6/30/2023,29470000000.0
NDAQ,Trailing P/E,6/30/2023,21.67
NDAQ,Forward P/E,6/30/2023,18.32
NDAQ,PEG Ratio (5 yr expected),6/30/2023,2.36
NDAQ,Price/Sales (ttm),6/30/2023,3.97
NDAQ,Price/Book (mrq),6/30/2023,3.97
NDAQ,Enterprise Value/Revenue,6/30/2023,20.57
NDAQ,Enterprise Value/EBITDA,6/30/2023,67.59
DD,Market Cap (intraday),6/30/2023,32790000000.0
DD,Enterprise Value,6/30/2023,36020000000.0
DD,Trailing P/E,6/30/2023,32.77
DD,Forward P/E,6/30/2023,19.57
DD,PEG Ratio (5 yr expected),6/30/2023,1.91
DD,Price/Sales (ttm),6/30/2023,2.72
DD,Price/Book (mrq),6/30/2023,1.23
DD,Enterprise Value/Revenue,6/30/2023,11.64
DD,Enterprise Value/EBITDA,6/30/2023,48.93
PWR,Market Cap (intraday),6/30/2023,28520000000.0
PWR,Enterprise Value,6/30/2023,32689999999.999996
PWR,Trailing P/E,6/30/2023,57.95
PWR,Forward P/E,6/30/2023,27.47
PWR,PEG Ratio (5 yr expected),6/30/2023,2.42
PWR,Price/Sales (ttm),6/30/2023,1.66
PWR,Price/Book (mrq),6/30/2023,5.17
PWR,Enterprise Value/Revenue,6/30/2023,6.47
PWR,Enterprise Value/EBITDA,6/30/2023,75.31
ED,Market Cap (intraday),6/30/2023,31100000000.0
ED,Enterprise Value,6/30/2023,52610000000.0
ED,Trailing P/E,6/30/2023,12.9
ED,Forward P/E,6/30/2023,18.52
ED,PEG Ratio (5 yr expected),6/30/2023,2.89
ED,Price/Sales (ttm),6/30/2023,2.01
ED,Price/Book (mrq),6/30/2023,1.49
ED,Enterprise Value/Revenue,6/30/2023,17.87
ED,Enterprise Value/EBITDA,6/30/2023,53.31
RCL,Market Cap (intraday),6/30/2023,26570000000.0
RCL,Enterprise Value,6/30/2023,47390000000.0
RCL,Forward P/E,6/30/2023,23.26
RCL,Price/Sales (ttm),6/30/2023,2.48
RCL,Price/Book (mrq),6/30/2023,9.32
RCL,Enterprise Value/Revenue,6/30/2023,13.45
RCL,Enterprise Value/EBITDA,6/30/2023,40.18
LYB,Market Cap (intraday),6/30/2023,29800000000.0
LYB,Enterprise Value,6/30/2023,40890000000.0
LYB,Trailing P/E,6/30/2023,9.91
LYB,Forward P/E,6/30/2023,10.18
LYB,Price/Sales (ttm),6/30/2023,0.63
LYB,Price/Book (mrq),6/30/2023,2.34
LYB,Enterprise Value/Revenue,6/30/2023,3.97
LYB,Enterprise Value/EBITDA,6/30/2023,28.98
PEG,Market Cap (intraday),6/30/2023,31120000000.0
PEG,Enterprise Value,6/30/2023,50300000000.0
PEG,Trailing P/E,6/30/2023,13.48
PEG,Forward P/E,6/30/2023,18.21
PEG,PEG Ratio (5 yr expected),6/30/2023,3.77
PEG,Price/Sales (ttm),6/30/2023,2.79
PEG,Price/Book (mrq),6/30/2023,2.4
PEG,Enterprise Value/Revenue,6/30/2023,20.77
PEG,Enterprise Value/EBITDA,6/30/2023,40.11
EFX,Market Cap (intraday),6/30/2023,28870000000.0
EFX,Enterprise Value,6/30/2023,34440000000.0
EFX,Trailing P/E,6/30/2023,49.43
EFX,Forward P/E,6/30/2023,32.68
EFX,PEG Ratio (5 yr expected),6/30/2023,2.44
EFX,Price/Sales (ttm),6/30/2023,5.73
EFX,Price/Book (mrq),6/30/2023,7.1
EFX,Enterprise Value/Revenue,6/30/2023,26.14
EFX,Enterprise Value/EBITDA,6/30/2023,85.06
MPWR,Market Cap (intraday),6/30/2023,25720000000.0
MPWR,Enterprise Value,6/30/2023,24980000000.0
MPWR,Trailing P/E,6/30/2023,55.92
MPWR,Forward P/E,6/30/2023,43.86
MPWR,PEG Ratio (5 yr expected),6/30/2023,2.38
MPWR,Price/Sales (ttm),6/30/2023,14.02
MPWR,Price/Book (mrq),6/30/2023,14.48
MPWR,Enterprise Value/Revenue,6/30/2023,56.64
MPWR,Enterprise Value/EBITDA,6/30/2023,204.33
MLM,Market Cap (intraday),6/30/2023,28530000000.0
MLM,Enterprise Value,6/30/2023,33740000000.000004
MLM,Trailing P/E,6/30/2023,29.85
MLM,Forward P/E,6/30/2023,30.58
MLM,PEG Ratio (5 yr expected),6/30/2023,2.21
MLM,Price/Sales (ttm),6/30/2023,4.58
MLM,Price/Book (mrq),6/30/2023,3.98
MLM,Enterprise Value/Revenue,6/30/2023,18.53
MLM,Enterprise Value/EBITDA,6/30/2023,55.17
IR,Market Cap (intraday),6/30/2023,26430000000.0
IR,Enterprise Value,6/30/2023,28090000000.0
IR,Trailing P/E,6/30/2023,41.37
IR,Forward P/E,6/30/2023,24.15
IR,PEG Ratio (5 yr expected),6/30/2023,1.69
IR,Price/Sales (ttm),6/30/2023,4.31
IR,Price/Book (mrq),6/30/2023,2.84
IR,Enterprise Value/Revenue,6/30/2023,16.66
IR,Enterprise Value/EBITDA,6/30/2023,71.76
CDW,Market Cap (intraday),6/30/2023,24590000000.0
CDW,Enterprise Value,6/30/2023,30800000000.0
CDW,Trailing P/E,6/30/2023,22.99
CDW,Forward P/E,6/30/2023,19.34
CDW,Price/Sales (ttm),6/30/2023,1.1
CDW,Price/Book (mrq),6/30/2023,15.67
CDW,Enterprise Value/Revenue,6/30/2023,5.47
CDW,Enterprise Value/EBITDA,6/30/2023,64.5
VMC,Market Cap (intraday),6/30/2023,29960000000.0
VMC,Enterprise Value,6/30/2023,34240000000.000004
VMC,Trailing P/E,6/30/2023,48.27
VMC,Forward P/E,6/30/2023,36.63
VMC,PEG Ratio (5 yr expected),6/30/2023,2.17
VMC,Price/Sales (ttm),6/30/2023,4.06
VMC,Price/Book (mrq),6/30/2023,4.29
VMC,Enterprise Value/Revenue,6/30/2023,16.21
VMC,Enterprise Value/EBITDA,6/30/2023,56.52
WBD,Market Cap (intraday),6/30/2023,30560000000.0
WBD,Enterprise Value,6/30/2023,76900000000.0
WBD,Price/Sales (ttm),6/30/2023,0.73
WBD,Price/Book (mrq),6/30/2023,0.66
WBD,Enterprise Value/Revenue,6/30/2023,7.42
WBD,Enterprise Value/EBITDA,6/30/2023,13.62
DVN,Market Cap (intraday),6/30/2023,30990000000.0
DVN,Enterprise Value,6/30/2023,36900000000.0
DVN,Trailing P/E,6/30/2023,5.27
DVN,Forward P/E,6/30/2023,7.28
DVN,PEG Ratio (5 yr expected),6/30/2023,1.49
DVN,Price/Sales (ttm),6/30/2023,1.64
DVN,Price/Book (mrq),6/30/2023,2.82
DVN,Enterprise Value/Revenue,6/30/2023,10.68
DVN,Enterprise Value/EBITDA,6/30/2023,22.63
FICO,Market Cap (intraday),6/30/2023,20140000000.0
FICO,Enterprise Value,6/30/2023,21980000000.0
FICO,Trailing P/E,6/30/2023,53.98
FICO,Forward P/E,6/30/2023,35.46
FICO,PEG Ratio (5 yr expected),6/30/2023,2.22
FICO,Price/Sales (ttm),6/30/2023,14.54
FICO,Enterprise Value/Revenue,6/30/2023,55.12
FICO,Enterprise Value/EBITDA,6/30/2023,118.36
CBRE,Market Cap (intraday),6/30/2023,25090000000.0
CBRE,Enterprise Value,6/30/2023,28670000000.0
CBRE,Trailing P/E,6/30/2023,23.06
CBRE,Forward P/E,6/30/2023,18.15
CBRE,PEG Ratio (5 yr expected),6/30/2023,1.51
CBRE,Price/Sales (ttm),6/30/2023,0.84
CBRE,Price/Book (mrq),6/30/2023,3.19
CBRE,Enterprise Value/Revenue,6/30/2023,3.71
CBRE,Enterprise Value/EBITDA,6/30/2023,63.5
ACGL,Market Cap (intraday),6/30/2023,27910000000.0
ACGL,Enterprise Value,6/30/2023,30840000000.0
ACGL,Trailing P/E,6/30/2023,14.42
ACGL,Forward P/E,6/30/2023,13.09
ACGL,Price/Sales (ttm),6/30/2023,2.6
ACGL,Price/Book (mrq),6/30/2023,2.12
ACGL,Enterprise Value/Revenue,6/30/2023,9.96
FANG,Market Cap (intraday),6/30/2023,23540000000.0
FANG,Enterprise Value,6/30/2023,30460000000.0
FANG,Trailing P/E,6/30/2023,5.44
FANG,Forward P/E,6/30/2023,6.31
FANG,Price/Sales (ttm),6/30/2023,2.57
FANG,Price/Book (mrq),6/30/2023,1.52
FANG,Enterprise Value/Revenue,6/30/2023,16.06
FANG,Enterprise Value/EBITDA,6/30/2023,24.68
TTWO,Market Cap (intraday),6/30/2023,24990000000.0
TTWO,Enterprise Value,6/30/2023,27460000000.0
TTWO,Forward P/E,6/30/2023,46.73
TTWO,PEG Ratio (5 yr expected),6/30/2023,4.67
TTWO,Price/Sales (ttm),6/30/2023,4.4
TTWO,Price/Book (mrq),6/30/2023,2.76
TTWO,Enterprise Value/Revenue,6/30/2023,21.37
TTWO,Enterprise Value/EBITDA,6/30/2023,188.34
AVB,Market Cap (intraday),6/30/2023,26880000000.0
AVB,Enterprise Value,6/30/2023,34850000000.0
AVB,Trailing P/E,6/30/2023,25.93
AVB,Forward P/E,6/30/2023,40.65
AVB,PEG Ratio (5 yr expected),6/30/2023,3.38
AVB,Price/Sales (ttm),6/30/2023,9.98
AVB,Price/Book (mrq),6/30/2023,2.41
AVB,Enterprise Value/Revenue,6/30/2023,50.44
AVB,Enterprise Value/EBITDA,6/30/2023,56.23
EIX,Market Cap (intraday),6/30/2023,26620000000.0
EIX,Enterprise Value,6/30/2023,62410000000.0
EIX,Trailing P/E,6/30/2023,31.71
EIX,Forward P/E,6/30/2023,14.71
EIX,PEG Ratio (5 yr expected),6/30/2023,2.37
EIX,Price/Sales (ttm),6/30/2023,1.55
EIX,Price/Book (mrq),6/30/2023,1.95
EIX,Enterprise Value/Revenue,6/30/2023,15.74
EIX,Enterprise Value/EBITDA,6/30/2023,40.34
DFS,Market Cap (intraday),6/30/2023,29210000000.0
DFS,Trailing P/E,6/30/2023,7.86
DFS,Forward P/E,6/30/2023,8.47
DFS,Price/Sales (ttm),6/30/2023,2.24
DFS,Price/Book (mrq),6/30/2023,2.2
XYL,Market Cap (intraday),6/30/2023,27110000000.0
XYL,Enterprise Value,6/30/2023,28220000000.0
XYL,Trailing P/E,6/30/2023,54.94
XYL,Forward P/E,6/30/2023,34.13
XYL,PEG Ratio (5 yr expected),6/30/2023,2.54
XYL,Price/Sales (ttm),6/30/2023,3.58
XYL,Price/Book (mrq),6/30/2023,7.58
XYL,Enterprise Value/Revenue,6/30/2023,16.39
