Ticker,Statistic,Date,Value
GEHC,Trailing P/E,2023-07-01,21.75
GEHC,Forward P/E,2023-07-01,21.64
GEHC,PEG Ratio (5 yr expected),2023-07-01,21.66
GEHC,Price/Sales (ttm),2023-07-01,1.97
GEHC,Price/Book (mrq),2023-07-01,5.52
GEHC,Enterprise Value/Revenue,2023-07-01,9.31
GEHC,Enterprise Value/EBITDA,2023-07-01,51.99
CTVA,Market Cap (intraday),2023-07-01,40660000000.0
CTVA,Enterprise Value,2023-07-01,43950000000.0
CTVA,Trailing P/E,2023-07-01,33.51
CTVA,Forward P/E,2023-07-01,20.2
CTVA,PEG Ratio (5 yr expected),2023-07-01,1.47
CTVA,Price/Sales (ttm),2023-07-01,2.33
CTVA,Price/Book (mrq),2023-07-01,1.59
CTVA,Enterprise Value/Revenue,2023-07-01,7.27
CTVA,Enterprise Value/EBITDA,2023-07-01,29.86
GPN,Market Cap (intraday),2023-07-01,25610000000.0
GPN,Enterprise Value,2023-07-01,41810000000.0
GPN,Forward P/E,2023-07-01,9.5
GPN,PEG Ratio (5 yr expected),2023-07-01,0.57
GPN,Price/Sales (ttm),2023-07-01,2.93
GPN,Price/Book (mrq),2023-07-01,1.16
GPN,Enterprise Value/Revenue,2023-07-01,17.05
GPN,Enterprise Value/EBITDA,2023-07-01,38.26
MRNA,Market Cap (intraday),2023-07-01,46290000000.0
MRNA,Enterprise Value,2023-07-01,38480000000.0
MRNA,Trailing P/E,2023-07-01,10.36
MRNA,Price/Sales (ttm),2023-07-01,3.37
MRNA,Price/Book (mrq),2023-07-01,2.45
MRNA,Enterprise Value/Revenue,2023-07-01,121.76
MRNA,Enterprise Value/EBITDA,2023-07-01,-23.4
HAL,Market Cap (intraday),2023-07-01,29630000000.0
HAL,Enterprise Value,2023-07-01,36710000000.0
HAL,Trailing P/E,2023-07-01,15.27
HAL,Forward P/E,2023-07-01,10.6
HAL,PEG Ratio (5 yr expected),2023-07-01,1.03
HAL,Price/Sales (ttm),2023-07-01,1.38
HAL,Price/Book (mrq),2023-07-01,3.52
HAL,Enterprise Value/Revenue,2023-07-01,6.33
HAL,Enterprise Value/EBITDA,2023-07-01,31.98
VICI,Market Cap (intraday),2023-07-01,31660000000.0
VICI,Enterprise Value,2023-07-01,48850000000.0
VICI,Trailing P/E,2023-07-01,21.83
VICI,Forward P/E,2023-07-01,12.72
VICI,Price/Sales (ttm),2023-07-01,9.84
VICI,Price/Book (mrq),2023-07-01,1.36
VICI,Enterprise Value/Revenue,2023-07-01,54.39
VICI,Enterprise Value/EBITDA,2023-07-01,53.8
EXR,Market Cap (intraday),2023-07-01,20100000000.0
EXR,Enterprise Value,2023-07-01,27620000000.0
EXR,Trailing P/E,2023-07-01,23.44
EXR,Forward P/E,2023-07-01,24.57
EXR,PEG Ratio (5 yr expected),2023-07-01,6.89
EXR,Price/Sales (ttm),2023-07-01,10.66
EXR,Price/Book (mrq),2023-07-01,6.18
EXR,Enterprise Value/Revenue,2023-07-01,54.01
EXR,Enterprise Value/EBITDA,2023-07-01,71.42
NDAQ,Market Cap (intraday),2023-07-01,24490000000.0
NDAQ,Enterprise Value,2023-07-01,29470000000.0
NDAQ,Trailing P/E,2023-07-01,21.67
NDAQ,Forward P/E,2023-07-01,18.32
NDAQ,PEG Ratio (5 yr expected),2023-07-01,2.36
NDAQ,Price/Sales (ttm),2023-07-01,3.97
NDAQ,Price/Book (mrq),2023-07-01,3.97
NDAQ,Enterprise Value/Revenue,2023-07-01,20.57
NDAQ,Enterprise Value/EBITDA,2023-07-01,67.59
DD,Market Cap (intraday),2023-07-01,32790000000.0
DD,Enterprise Value,2023-07-01,36020000000.0
DD,Trailing P/E,2023-07-01,32.77
DD,Forward P/E,2023-07-01,19.57
DD,PEG Ratio (5 yr expected),2023-07-01,1.91
DD,Price/Sales (ttm),2023-07-01,2.72
DD,Price/Book (mrq),2023-07-01,1.23
DD,Enterprise Value/Revenue,2023-07-01,11.64
DD,Enterprise Value/EBITDA,2023-07-01,48.93
PWR,Market Cap (intraday),2023-07-01,28520000000.0
PWR,Enterprise Value,2023-07-01,32689999999.999996
PWR,Trailing P/E,2023-07-01,57.95
PWR,Forward P/E,2023-07-01,27.47
PWR,PEG Ratio (5 yr expected),2023-07-01,2.42
PWR,Price/Sales (ttm),2023-07-01,1.66
PWR,Price/Book (mrq),2023-07-01,5.17
PWR,Enterprise Value/Revenue,2023-07-01,6.47
PWR,Enterprise Value/EBITDA,2023-07-01,75.31
ED,Market Cap (intraday),2023-07-01,31100000000.0
ED,Enterprise Value,2023-07-01,52610000000.0
ED,Trailing P/E,2023-07-01,12.9
ED,Forward P/E,2023-07-01,18.52
ED,PEG Ratio (5 yr expected),2023-07-01,2.89
ED,Price/Sales (ttm),2023-07-01,2.01
ED,Price/Book (mrq),2023-07-01,1.49
ED,Enterprise Value/Revenue,2023-07-01,17.87
ED,Enterprise Value/EBITDA,2023-07-01,53.31
RCL,Market Cap (intraday),2023-07-01,26570000000.0
RCL,Enterprise Value,2023-07-01,47390000000.0
RCL,Forward P/E,2023-07-01,23.26
RCL,Price/Sales (ttm),2023-07-01,2.48
RCL,Price/Book (mrq),2023-07-01,9.32
RCL,Enterprise Value/Revenue,2023-07-01,13.45
RCL,Enterprise Value/EBITDA,2023-07-01,40.18
LYB,Market Cap (intraday),2023-07-01,29800000000.0
LYB,Enterprise Value,2023-07-01,40890000000.0
LYB,Trailing P/E,2023-07-01,9.91
LYB,Forward P/E,2023-07-01,10.18
LYB,Price/Sales (ttm),2023-07-01,0.63
LYB,Price/Book (mrq),2023-07-01,2.34
LYB,Enterprise Value/Revenue,2023-07-01,3.97
LYB,Enterprise Value/EBITDA,2023-07-01,28.98
PEG,Market Cap (intraday),2023-07-01,31120000000.0
PEG,Enterprise Value,2023-07-01,50300000000.0
PEG,Trailing P/E,2023-07-01,13.48
PEG,Forward P/E,2023-07-01,18.21
PEG,PEG Ratio (5 yr expected),2023-07-01,3.77
PEG,Price/Sales (ttm),2023-07-01,2.79
PEG,Price/Book (mrq),2023-07-01,2.4
PEG,Enterprise Value/Revenue,2023-07-01,20.77
PEG,Enterprise Value/EBITDA,2023-07-01,40.11
EFX,Market Cap (intraday),2023-07-01,28870000000.0
EFX,Enterprise Value,2023-07-01,34440000000.0
EFX,Trailing P/E,2023-07-01,49.43
EFX,Forward P/E,2023-07-01,32.68
EFX,PEG Ratio (5 yr expected),2023-07-01,2.44
EFX,Price/Sales (ttm),2023-07-01,5.73
EFX,Price/Book (mrq),2023-07-01,7.1
EFX,Enterprise Value/Revenue,2023-07-01,26.14
EFX,Enterprise Value/EBITDA,2023-07-01,85.06
MPWR,Market Cap (intraday),2023-07-01,25720000000.0
MPWR,Enterprise Value,2023-07-01,24980000000.0
MPWR,Trailing P/E,2023-07-01,55.92
MPWR,Forward P/E,2023-07-01,43.86
MPWR,PEG Ratio (5 yr expected),2023-07-01,2.38
MPWR,Price/Sales (ttm),2023-07-01,14.02
MPWR,Price/Book (mrq),2023-07-01,14.48
MPWR,Enterprise Value/Revenue,2023-07-01,56.64
MPWR,Enterprise Value/EBITDA,2023-07-01,204.33
MLM,Market Cap (intraday),2023-07-01,28530000000.0
MLM,Enterprise Value,2023-07-01,33740000000.000004
MLM,Trailing P/E,2023-07-01,29.85
MLM,Forward P/E,2023-07-01,30.58
MLM,PEG Ratio (5 yr expected),2023-07-01,2.21
MLM,Price/Sales (ttm),2023-07-01,4.58
MLM,Price/Book (mrq),2023-07-01,3.98
MLM,Enterprise Value/Revenue,2023-07-01,18.53
MLM,Enterprise Value/EBITDA,2023-07-01,55.17
IR,Market Cap (intraday),2023-07-01,26430000000.0
IR,Enterprise Value,2023-07-01,28090000000.0
IR,Trailing P/E,2023-07-01,41.37
IR,Forward P/E,2023-07-01,24.15
IR,PEG Ratio (5 yr expected),2023-07-01,1.69
IR,Price/Sales (ttm),2023-07-01,4.31
IR,Price/Book (mrq),2023-07-01,2.84
IR,Enterprise Value/Revenue,2023-07-01,16.66
IR,Enterprise Value/EBITDA,2023-07-01,71.76
CDW,Market Cap (intraday),2023-07-01,24590000000.0
CDW,Enterprise Value,2023-07-01,30800000000.0
CDW,Trailing P/E,2023-07-01,22.99
CDW,Forward P/E,2023-07-01,19.34
CDW,Price/Sales (ttm),2023-07-01,1.1
CDW,Price/Book (mrq),2023-07-01,15.67
CDW,Enterprise Value/Revenue,2023-07-01,5.47
CDW,Enterprise Value/EBITDA,2023-07-01,64.5
VMC,Market Cap (intraday),2023-07-01,29960000000.0
VMC,Enterprise Value,2023-07-01,34240000000.000004
VMC,Trailing P/E,2023-07-01,48.27
VMC,Forward P/E,2023-07-01,36.63
VMC,PEG Ratio (5 yr expected),2023-07-01,2.17
VMC,Price/Sales (ttm),2023-07-01,4.06
VMC,Price/Book (mrq),2023-07-01,4.29
VMC,Enterprise Value/Revenue,2023-07-01,16.21
VMC,Enterprise Value/EBITDA,2023-07-01,56.52
WBD,Market Cap (intraday),2023-07-01,30560000000.0
WBD,Enterprise Value,2023-07-01,76900000000.0
WBD,Price/Sales (ttm),2023-07-01,0.73
WBD,Price/Book (mrq),2023-07-01,0.66
WBD,Enterprise Value/Revenue,2023-07-01,7.42
WBD,Enterprise Value/EBITDA,2023-07-01,13.62
DVN,Market Cap (intraday),2023-07-01,30990000000.0
DVN,Enterprise Value,2023-07-01,36900000000.0
DVN,Trailing P/E,2023-07-01,5.27
DVN,Forward P/E,2023-07-01,7.28
DVN,PEG Ratio (5 yr expected),2023-07-01,1.49
DVN,Price/Sales (ttm),2023-07-01,1.64
DVN,Price/Book (mrq),2023-07-01,2.82
DVN,Enterprise Value/Revenue,2023-07-01,10.68
DVN,Enterprise Value/EBITDA,2023-07-01,22.63
FICO,Market Cap (intraday),2023-07-01,20140000000.0
FICO,Enterprise Value,2023-07-01,21980000000.0
FICO,Trailing P/E,2023-07-01,53.98
FICO,Forward P/E,2023-07-01,35.46
FICO,PEG Ratio (5 yr expected),2023-07-01,2.22
FICO,Price/Sales (ttm),2023-07-01,14.54
FICO,Enterprise Value/Revenue,2023-07-01,55.12
FICO,Enterprise Value/EBITDA,2023-07-01,118.36
CBRE,Market Cap (intraday),2023-07-01,25090000000.0
CBRE,Enterprise Value,2023-07-01,28670000000.0
CBRE,Trailing P/E,2023-07-01,23.06
CBRE,Forward P/E,2023-07-01,18.15
CBRE,PEG Ratio (5 yr expected),2023-07-01,1.51
CBRE,Price/Sales (ttm),2023-07-01,0.84
CBRE,Price/Book (mrq),2023-07-01,3.19
CBRE,Enterprise Value/Revenue,2023-07-01,3.71
CBRE,Enterprise Value/EBITDA,2023-07-01,63.5
ACGL,Market Cap (intraday),2023-07-01,27910000000.0
ACGL,Enterprise Value,2023-07-01,30840000000.0
ACGL,Trailing P/E,2023-07-01,14.42
ACGL,Forward P/E,2023-07-01,13.09
ACGL,Price/Sales (ttm),2023-07-01,2.6
ACGL,Price/Book (mrq),2023-07-01,2.12
ACGL,Enterprise Value/Revenue,2023-07-01,9.96
FANG,Market Cap (intraday),2023-07-01,23540000000.0
FANG,Enterprise Value,2023-07-01,30460000000.0
FANG,Trailing P/E,2023-07-01,5.44
FANG,Forward P/E,2023-07-01,6.31
FANG,Price/Sales (ttm),2023-07-01,2.57
FANG,Price/Book (mrq),2023-07-01,1.52
FANG,Enterprise Value/Revenue,2023-07-01,16.06
FANG,Enterprise Value/EBITDA,2023-07-01,24.68
TTWO,Market Cap (intraday),2023-07-01,24990000000.0
TTWO,Enterprise Value,2023-07-01,27460000000.0
TTWO,Forward P/E,2023-07-01,46.73
TTWO,PEG Ratio (5 yr expected),2023-07-01,4.67
TTWO,Price/Sales (ttm),2023-07-01,4.4
TTWO,Price/Book (mrq),2023-07-01,2.76
TTWO,Enterprise Value/Revenue,2023-07-01,21.37
TTWO,Enterprise Value/EBITDA,2023-07-01,188.34
AVB,Market Cap (intraday),2023-07-01,26880000000.0
AVB,Enterprise Value,2023-07-01,34850000000.0
AVB,Trailing P/E,2023-07-01,25.93
AVB,Forward P/E,2023-07-01,40.65
AVB,PEG Ratio (5 yr expected),2023-07-01,3.38
AVB,Price/Sales (ttm),2023-07-01,9.98
AVB,Price/Book (mrq),2023-07-01,2.41
AVB,Enterprise Value/Revenue,2023-07-01,50.44
AVB,Enterprise Value/EBITDA,2023-07-01,56.23
EIX,Market Cap (intraday),2023-07-01,26620000000.0
EIX,Enterprise Value,2023-07-01,62410000000.0
EIX,Trailing P/E,2023-07-01,31.71
EIX,Forward P/E,2023-07-01,14.71
EIX,PEG Ratio (5 yr expected),2023-07-01,2.37
EIX,Price/Sales (ttm),2023-07-01,1.55
EIX,Price/Book (mrq),2023-07-01,1.95
EIX,Enterprise Value/Revenue,2023-07-01,15.74
EIX,Enterprise Value/EBITDA,2023-07-01,40.34
DFS,Market Cap (intraday),2023-07-01,29210000000.0
DFS,Trailing P/E,2023-07-01,7.86
DFS,Forward P/E,2023-07-01,8.47
DFS,Price/Sales (ttm),2023-07-01,2.24
DFS,Price/Book (mrq),2023-07-01,2.2
XYL,Market Cap (intraday),2023-07-01,27110000000.0
XYL,Enterprise Value,2023-07-01,28220000000.0
XYL,Trailing P/E,2023-07-01,54.94
XYL,Forward P/E,2023-07-01,34.13
XYL,PEG Ratio (5 yr expected),2023-07-01,2.54
XYL,Price/Sales (ttm),2023-07-01,3.58
XYL,Price/Book (mrq),2023-07-01,7.58
XYL,Enterprise Value/Revenue,2023-07-01,16.39
XYL,Enterprise Value/EBITDA,2023-07-01,129.44
SBAC,Market Cap (intraday),2023-07-01,25120000000.0
SBAC,Enterprise Value,2023-07-01,40090000000.0
SBAC,Trailing P/E,2023-07-01,67.57
SBAC,Forward P/E,2023-07-01,45.45
SBAC,PEG Ratio (5 yr expected),2023-07-01,2.36
SBAC,Price/Sales (ttm),2023-07-01,9.42
SBAC,Enterprise Value/Revenue,2023-07-01,59.08
SBAC,Enterprise Value/EBITDA,2023-07-01,86.51
DAL,Market Cap (intraday),2023-07-01,30590000000.0
DAL,Enterprise Value,2023-07-01,53540000000.0
DAL,Trailing P/E,2023-07-01,16.01
DAL,Forward P/E,2023-07-01,7.81
DAL,PEG Ratio (5 yr expected),2023-07-01,0.37
DAL,Price/Sales (ttm),2023-07-01,0.56
DAL,Price/Book (mrq),2023-07-01,4.89
DAL,Enterprise Value/Revenue,2023-07-01,3.44
DAL,Enterprise Value/EBITDA,2023-07-01,21.24
WST,Market Cap (intraday),2023-07-01,28260000000.0
WST,Enterprise Value,2023-07-01,27690000000.0
WST,Trailing P/E,2023-07-01,52.47
WST,Forward P/E,2023-07-01,50.51
WST,PEG Ratio (5 yr expected),2023-07-01,7.18
WST,Price/Sales (ttm),2023-07-01,10.04
WST,Price/Book (mrq),2023-07-01,10.18
WST,Enterprise Value/Revenue,2023-07-01,36.74
WST,Enterprise Value/EBITDA,2023-07-01,124.91
WEC,Market Cap (intraday),2023-07-01,27830000000.0
WEC,Enterprise Value,2023-07-01,45730000000.0
WEC,Trailing P/E,2023-07-01,20.67
WEC,Forward P/E,2023-07-01,19.16
WEC,PEG Ratio (5 yr expected),2023-07-01,3.0
WEC,Price/Sales (ttm),2023-07-01,2.91
WEC,Price/Book (mrq),2023-07-01,2.39
WEC,Enterprise Value/Revenue,2023-07-01,24.99
WEC,Enterprise Value/EBITDA,2023-07-01,55.02
ANSS,Market Cap (intraday),2023-07-01,28650000000.0
ANSS,Enterprise Value,2023-07-01,29010000000.0
ANSS,Trailing P/E,2023-07-01,52.18
ANSS,Forward P/E,2023-07-01,39.22
ANSS,PEG Ratio (5 yr expected),2023-07-01,4.5
ANSS,Price/Sales (ttm),2023-07-01,13.43
ANSS,Price/Book (mrq),2023-07-01,5.99
ANSS,Enterprise Value/Revenue,2023-07-01,58.42
ANSS,Enterprise Value/EBITDA,2023-07-01,225.67
MTD,Market Cap (intraday),2023-07-01,28680000000.0
MTD,Enterprise Value,2023-07-01,30710000000.0
MTD,Trailing P/E,2023-07-01,33.35
MTD,Forward P/E,2023-07-01,29.94
MTD,PEG Ratio (5 yr expected),2023-07-01,2.7
MTD,Price/Sales (ttm),2023-07-01,7.48
MTD,Enterprise Value/Revenue,2023-07-01,31.27
MTD,Enterprise Value/EBITDA,2023-07-01,98.16
GLW,Market Cap (intraday),2023-07-01,28730000000.0
GLW,Enterprise Value,2023-07-01,35380000000.0
GLW,Trailing P/E,2023-07-01,33.06
GLW,Forward P/E,2023-07-01,17.48
GLW,PEG Ratio (5 yr expected),2023-07-01,1.42
GLW,Price/Sales (ttm),2023-07-01,2.19
GLW,Price/Book (mrq),2023-07-01,2.41
GLW,Enterprise Value/Revenue,2023-07-01,10.91
GLW,Enterprise Value/EBITDA,2023-07-01,42.48
AWK,Market Cap (intraday),2023-07-01,27790000000.0
AWK,Enterprise Value,2023-07-01,38860000000.0
AWK,Trailing P/E,2023-07-01,31.37
AWK,Forward P/E,2023-07-01,29.94
AWK,PEG Ratio (5 yr expected),2023-07-01,3.65
AWK,Price/Sales (ttm),2023-07-01,6.72
AWK,Price/Book (mrq),2023-07-01,2.91
AWK,Enterprise Value/Revenue,2023-07-01,35.42
AWK,Enterprise Value/EBITDA,2023-07-01,60.62
FTV,Market Cap (intraday),2023-07-01,26310000000.0
FTV,Enterprise Value,2023-07-01,28730000000.0
FTV,Trailing P/E,2023-07-01,34.94
FTV,Forward P/E,2023-07-01,22.17
FTV,PEG Ratio (5 yr expected),2023-07-01,2.06
FTV,Price/Sales (ttm),2023-07-01,4.53
FTV,Price/Book (mrq),2023-07-01,2.67
FTV,Enterprise Value/Revenue,2023-07-01,18.82
FTV,Enterprise Value/EBITDA,2023-07-01,72.38
RMD,Market Cap (intraday),2023-07-01,32130000000.000004
RMD,Enterprise Value,2023-07-01,33630000000.000004
RMD,Trailing P/E,2023-07-01,37.29
RMD,Forward P/E,2023-07-01,31.35
RMD,PEG Ratio (5 yr expected),2023-07-01,2.53
RMD,Price/Sales (ttm),2023-07-01,8.02
RMD,Price/Book (mrq),2023-07-01,8.17
RMD,Enterprise Value/Revenue,2023-07-01,29.97
RMD,Enterprise Value/EBITDA,2023-07-01,98.49
CAH,Market Cap (intraday),2023-07-01,23740000000.0
CAH,Enterprise Value,2023-07-01,24480000000.0
CAH,Trailing P/E,2023-07-01,55.63
CAH,Forward P/E,2023-07-01,14.29
CAH,PEG Ratio (5 yr expected),2023-07-01,5.2
CAH,Price/Sales (ttm),2023-07-01,0.13
CAH,Enterprise Value/Revenue,2023-07-01,0.46
CAH,Enterprise Value/EBITDA,2023-07-01,78.46
ZBH,Market Cap (intraday),2023-07-01,30400000000.0
ZBH,Enterprise Value,2023-07-01,36000000000.0
ZBH,Trailing P/E,2023-07-01,68.04
ZBH,Forward P/E,2023-07-01,20.37
ZBH,PEG Ratio (5 yr expected),2023-07-01,3.47
ZBH,Price/Sales (ttm),2023-07-01,4.31
ZBH,Price/Book (mrq),2023-07-01,2.5
ZBH,Enterprise Value/Revenue,2023-07-01,19.26
ZBH,Enterprise Value/EBITDA,2023-07-01,63.62
APTV,Market Cap (intraday),2023-07-01,28870000000.0
APTV,Enterprise Value,2023-07-01,34750000000.0
APTV,Trailing P/E,2023-07-01,45.78
APTV,Forward P/E,2023-07-01,23.47
APTV,PEG Ratio (5 yr expected),2023-07-01,1.09
APTV,Price/Sales (ttm),2023-07-01,1.53
APTV,Price/Book (mrq),2023-07-01,3.21
APTV,Enterprise Value/Revenue,2023-07-01,6.68
APTV,Enterprise Value/EBITDA,2023-07-01,53.88
WTW,Market Cap (intraday),2023-07-01,24710000000.0
WTW,Enterprise Value,2023-07-01,29050000000.0
WTW,Trailing P/E,2023-07-01,22.91
WTW,Forward P/E,2023-07-01,16.26
WTW,PEG Ratio (5 yr expected),2023-07-01,1.05
WTW,Price/Sales (ttm),2023-07-01,2.88
WTW,Price/Book (mrq),2023-07-01,2.45
WTW,Enterprise Value/Revenue,2023-07-01,13.45
WTW,Enterprise Value/EBITDA,2023-07-01,93.41
WY,Market Cap (intraday),2023-07-01,24490000000.0
WY,Enterprise Value,2023-07-01,28770000000.0
WY,Trailing P/E,2023-07-01,19.6
WY,Forward P/E,2023-07-01,38.91
WY,Price/Sales (ttm),2023-07-01,2.77
WY,Price/Book (mrq),2023-07-01,2.43
WY,Enterprise Value/Revenue,2023-07-01,14.41
WY,Enterprise Value/EBITDA,2023-07-01,63.79
HIG,Market Cap (intraday),2023-07-01,22120000000.0
HIG,Enterprise Value,2023-07-01,26660000000.0
HIG,Trailing P/E,2023-07-01,12.42
HIG,Forward P/E,2023-07-01,8.83
HIG,Price/Sales (ttm),2023-07-01,1.04
HIG,Price/Book (mrq),2023-07-01,1.58
HIG,Enterprise Value/Revenue,2023-07-01,4.43
GRMN,Market Cap (intraday),2023-07-01,19950000000.0
GRMN,Enterprise Value,2023-07-01,18510000000.0
GRMN,Trailing P/E,2023-07-01,20.86
GRMN,Forward P/E,2023-07-01,19.49
GRMN,PEG Ratio (5 yr expected),2023-07-01,1.87
GRMN,Price/Sales (ttm),2023-07-01,4.15
GRMN,Price/Book (mrq),2023-07-01,3.11
GRMN,Enterprise Value/Revenue,2023-07-01,14.01
GRMN,Enterprise Value/EBITDA,2023-07-01,56.34
FITB,Market Cap (intraday),2023-07-01,17850000000.0
FITB,Trailing P/E,2023-07-01,7.6
FITB,Forward P/E,2023-07-01,7.96
FITB,PEG Ratio (5 yr expected),2023-07-01,5.69
FITB,Price/Sales (ttm),2023-07-01,2.14
FITB,Price/Book (mrq),2023-07-01,1.1
TROW,Market Cap (intraday),2023-07-01,25120000000.0
TROW,Enterprise Value,2023-07-01,23350000000.0
TROW,Trailing P/E,2023-07-01,18.3
TROW,Forward P/E,2023-07-01,16.61
TROW,PEG Ratio (5 yr expected),2023-07-01,26.8
TROW,Price/Sales (ttm),2023-07-01,4.11
TROW,Price/Book (mrq),2023-07-01,2.78
TROW,Enterprise Value/Revenue,2023-07-01,14.5
TROW,Enterprise Value/EBITDA,2023-07-01,39.05
STT,Market Cap (intraday),2023-07-01,23570000000.0
STT,Trailing P/E,2023-07-01,10.25
STT,Forward P/E,2023-07-01,9.22
STT,PEG Ratio (5 yr expected),2023-07-01,2.0
STT,Price/Sales (ttm),2023-07-01,2.19
STT,Price/Book (mrq),2023-07-01,1.04
EQR,Market Cap (intraday),2023-07-01,25000000000.0
EQR,Enterprise Value,2023-07-01,32540000000.0
EQR,Trailing P/E,2023-07-01,27.99
EQR,Forward P/E,2023-07-01,44.64
EQR,PEG Ratio (5 yr expected),2023-07-01,3.17
EQR,Price/Sales (ttm),2023-07-01,9.22
EQR,Price/Book (mrq),2023-07-01,2.25
EQR,Enterprise Value/Revenue,2023-07-01,45.36
EQR,Enterprise Value/EBITDA,2023-07-01,74.52
TSCO,Market Cap (intraday),2023-07-01,24230000000.0
TSCO,Enterprise Value,2023-07-01,28740000000.0
TSCO,Trailing P/E,2023-07-01,22.77
TSCO,Forward P/E,2023-07-01,21.01
TSCO,PEG Ratio (5 yr expected),2023-07-01,2.17
TSCO,Price/Sales (ttm),2023-07-01,1.7
TSCO,Price/Book (mrq),2023-07-01,12.65
TSCO,Enterprise Value/Revenue,2023-07-01,6.87
TSCO,Enterprise Value/EBITDA,2023-07-01,43.44
RJF,Market Cap (intraday),2023-07-01,21640000000.0
RJF,Trailing P/E,2023-07-01,13.65
RJF,Forward P/E,2023-07-01,10.5
RJF,PEG Ratio (5 yr expected),2023-07-01,1.09
RJF,Price/Sales (ttm),2023-07-01,2.05
RJF,Price/Book (mrq),2023-07-01,2.19
BR,Market Cap (intraday),2023-07-01,19560000000.0
BR,Enterprise Value,2023-07-01,23560000000.0
BR,Trailing P/E,2023-07-01,35.47
BR,Forward P/E,2023-07-01,21.64
BR,PEG Ratio (5 yr expected),2023-07-01,2.18
BR,Price/Sales (ttm),2023-07-01,3.31
BR,Price/Book (mrq),2023-07-01,9.79
BR,Enterprise Value/Revenue,2023-07-01,12.81
BR,Enterprise Value/EBITDA,2023-07-01,44.54
CHD,Market Cap (intraday),2023-07-01,24660000000.0
CHD,Enterprise Value,2023-07-01,26870000000.0
CHD,Trailing P/E,2023-07-01,60.02
CHD,Forward P/E,2023-07-01,32.47
CHD,PEG Ratio (5 yr expected),2023-07-01,4.15
CHD,Price/Sales (ttm),2023-07-01,4.48
CHD,Price/Book (mrq),2023-07-01,6.72
CHD,Enterprise Value/Revenue,2023-07-01,18.48
CHD,Enterprise Value/EBITDA,2023-07-01,76.1
MTB,Market Cap (intraday),2023-07-01,20530000000.0
MTB,Trailing P/E,2023-07-01,9.58
MTB,Forward P/E,2023-07-01,7.61
MTB,PEG Ratio (5 yr expected),2023-07-01,1.09
MTB,Price/Sales (ttm),2023-07-01,2.35
MTB,Price/Book (mrq),2023-07-01,0.88
DTE,Market Cap (intraday),2023-07-01,22680000000.0
DTE,Enterprise Value,2023-07-01,42160000000.0
DTE,Trailing P/E,2023-07-01,19.47
DTE,Forward P/E,2023-07-01,17.57
DTE,PEG Ratio (5 yr expected),2023-07-01,2.92
DTE,Price/Sales (ttm),2023-07-01,1.19
DTE,Price/Book (mrq),2023-07-01,2.13
DTE,Enterprise Value/Revenue,2023-07-01,15.71
DTE,Enterprise Value/EBITDA,2023-07-01,49.37
ARE,Market Cap (intraday),2023-07-01,19390000000.0
ARE,Enterprise Value,2023-07-01,30070000000.0
ARE,Trailing P/E,2023-07-01,24.78
ARE,Forward P/E,2023-07-01,33.22
ARE,Price/Sales (ttm),2023-07-01,6.99
ARE,Price/Book (mrq),2023-07-01,1.03
ARE,Enterprise Value/Revenue,2023-07-01,42.69
ARE,Enterprise Value/EBITDA,2023-07-01,70.87
EBAY,Market Cap (intraday),2023-07-01,23820000000.0
EBAY,Enterprise Value,2023-07-01,25230000000.0
EBAY,Trailing P/E,2023-07-01,42.56
EBAY,Forward P/E,2023-07-01,10.58
EBAY,PEG Ratio (5 yr expected),2023-07-01,2.58
EBAY,Price/Sales (ttm),2023-07-01,2.49
EBAY,Price/Book (mrq),2023-07-01,4.42
EBAY,Enterprise Value/Revenue,2023-07-01,9.93
EBAY,Enterprise Value/EBITDA,2023-07-01,62.3
PHM,Market Cap (intraday),2023-07-01,17079999999.999998
PHM,Enterprise Value,2023-07-01,18170000000.0
PHM,Trailing P/E,2023-07-01,6.74
PHM,Forward P/E,2023-07-01,9.0
PHM,PEG Ratio (5 yr expected),2023-07-01,0.56
PHM,Price/Sales (ttm),2023-07-01,1.08
PHM,Price/Book (mrq),2023-07-01,1.84
PHM,Enterprise Value/Revenue,2023-07-01,4.34
PHM,Enterprise Value/EBITDA,2023-07-01,18.67
WAB,Market Cap (intraday),2023-07-01,19640000000.0
WAB,Enterprise Value,2023-07-01,23400000000.0
WAB,Trailing P/E,2023-07-01,30.55
WAB,Forward P/E,2023-07-01,19.76
WAB,Price/Sales (ttm),2023-07-01,2.31
WAB,Price/Book (mrq),2023-07-01,1.95
WAB,Enterprise Value/Revenue,2023-07-01,9.72
WAB,Enterprise Value/EBITDA,2023-07-01,55.31
HWM,Market Cap (intraday),2023-07-01,20430000000.0
HWM,Enterprise Value,2023-07-01,24050000000.0
HWM,Trailing P/E,2023-07-01,43.1
HWM,Forward P/E,2023-07-01,29.15
HWM,Price/Sales (ttm),2023-07-01,3.5
HWM,Price/Book (mrq),2023-07-01,5.51
HWM,Enterprise Value/Revenue,2023-07-01,14.59
HWM,Enterprise Value/EBITDA,2023-07-01,65.88
NVR,Market Cap (intraday),2023-07-01,20710000000.0
NVR,Enterprise Value,2023-07-01,18920000000.0
NVR,Trailing P/E,2023-07-01,13.37
NVR,Forward P/E,2023-07-01,16.75
NVR,Price/Sales (ttm),2023-07-01,2.12
NVR,Price/Book (mrq),2023-07-01,5.38
